date,ic,hit,daily_return,drawdown
2021-01-04,0.1983137829912023,0.8,0.010157861270321977,0.0
2021-01-05,-0.5839442815249266,0.4,0.010913886924024917,0.0
2021-01-06,-0.10227272727272727,0.7,0.01159444820498219,0.0
2021-01-07,-0.07111436950146627,0.55,0.00117300638812715,0.0
2021-01-08,0.19244868035190613,0.5,-3.312400913692303e-05,-3.312400913701996e-05
2021-01-11,0.5157624633431084,0.65,0.0062262083115613934,0.0
2021-01-12,-0.29802052785923755,0.35,0.0005901429783307919,0.0
2021-01-13,0.3119501466275659,0.55,0.0037232162790089484,0.0
2021-01-14,0.5703812316715542,0.35,-0.015194313451693751,-0.015194313451693753
2021-01-15,0.14956011730205276,0.7,0.0045017776206568785,-0.0107609372512949
2021-01-19,0.21444281524926684,0.65,0.012601254509975512,0.0
2021-01-20,-0.5344574780058651,0.25,0.000950622131981059,0.0
2021-01-21,-0.25476539589442815,0.35,-0.0031680855802964057,-0.0031680855802962427
2021-01-22,-0.281524926686217,0.5,-0.0012939193359227633,-0.004457905669028817
2021-01-25,-0.2877565982404692,0.35,0.0002376544323858996,-0.004221310677684276
2021-01-26,-0.2730938416422287,0.0,-0.02824105415022403,-0.03234315056447501
2021-01-27,0.6326979472140761,0.9,0.016208541724642492,-0.016658844145263307
2021-01-28,-0.314149560117302,0.05,-0.01880989154428342,-0.03515538463792112
2021-01-29,0.1407624633431085,0.85,0.011483132658896564,-0.024075945924496245
2021-02-01,0.3925953079178885,0.8,0.019415771245822912,-0.005127627737270157
2021-02-02,-0.249633431085044,0.3,0.00018765088697218622,-0.004940939054190907
2021-02-03,-0.3508064516129032,0.75,0.004641644657605952,-0.000322228479949338
2021-02-04,0.09934017595307917,0.7,0.0016533591529726372,0.0
2021-02-05,-0.12316715542521992,0.65,0.00763064828641834,0.0
2021-02-08,0.3405425219941349,0.55,0.0017691322055430228,0.0
2021-02-09,0.18255131964809382,0.75,0.004228658756049359,0.0
2021-02-10,-0.06268328445747799,0.25,-0.0019847285816762938,-0.0019847285816761984
2021-02-11,0.2657624633431085,0.6,0.0019649818755032833,-2.36466618638298e-05
2021-02-12,-0.219941348973607,0.4,0.00595669886393207,0.0
2021-02-16,-0.15322580645161288,0.55,0.005483201845291568,0.0
2021-02-17,0.1730205278592375,0.4,-0.004487421620307651,-0.0044874216203076855
2021-02-18,-0.3643695014662756,0.35,-0.006884202909592162,-0.011340732208924731
2021-02-19,0.16239002932551316,0.5,-0.009096977057189376,-0.020334542885397933
2021-02-22,-0.33321114369501464,0.4,-0.0030540166850175883,-0.023326457537161338
2021-02-23,-0.15139296187683285,0.45,0.0011612383784119665,-0.0221923067364741
2021-02-24,-0.022360703812316713,0.15,-0.020674418884631708,-0.04240791257561971
2021-02-25,0.4629765395894428,0.5,-0.00535147742603727,-0.04753244501482323
2021-02-26,0.18328445747800584,1.0,0.01720860538320251,-0.031141806720779486
2021-03-01,0.45784457478005863,0.45,-0.005968056173475032,-0.03692400684240149
2021-03-02,0.2587976539589443,0.35,-0.013321876856733047,-0.049753986626922875
2021-03-03,0.06488269794721407,0.2,-0.008426682763597775,-0.05776140832899135
2021-03-04,-0.08687683284457476,0.85,0.017902137817945755,-0.04089332320350991
2021-03-05,0.014296187683284457,0.55,0.0004947359215010543,-0.040418818677947166
2021-03-08,0.7470674486803518,0.8,0.013112348134648198,-0.027836456164995416
2021-03-09,-0.18328445747800584,0.7,0.009454186371825855,-0.0186454408376846
2021-03-10,0.3999266862170088,0.55,0.006422186616839602,-0.012342998721457832
2021-03-11,0.049486803519061574,0.65,0.001937285270089178,-0.010429625360980466
2021-03-12,-0.038489736070381225,0.65,0.01090506912138649,0.0
2021-03-15,-0.07697947214076245,0.45,0.0023219590483101364,0.0
2021-03-16,0.11143695014662756,0.65,0.0027286448671054175,0.0
2021-03-17,0.07294721407624633,0.25,-0.008898005502126249,-0.008898005502126272
2021-03-18,-0.010263929618768328,0.3,0.0005502266299056683,-0.008352674791801018
2021-03-19,0.28665689149560114,0.8,0.0019533038540622406,-0.006415686249601427
2021-03-22,-0.01282991202346041,0.45,-0.006984300326205441,-0.013355177496240933
2021-03-23,0.4142228739002932,0.55,-0.003005068978529298,-0.016320113245173462
2021-03-24,-0.27712609970674484,0.65,0.0036825800237202874,-0.012697633344474712
