date,rolling_sharpe,rolling_ic_mean
2021-01-04,,
2021-01-05,,
2021-01-06,,
2021-01-07,,
2021-01-08,,
2021-01-11,,
2021-01-12,,
2021-01-13,,
2021-01-14,,
2021-01-15,,
2021-01-19,,
2021-01-20,,
2021-01-21,,
2021-01-22,,
2021-01-25,,
2021-01-26,,
2021-01-27,,
2021-01-28,,
2021-01-29,,
2021-02-01,,
2021-02-02,,
2021-02-03,,
2021-02-04,,
2021-02-05,,
2021-02-08,,
2021-02-09,,
2021-02-10,,
2021-02-11,,
2021-02-12,,
2021-02-16,,
2021-02-17,,
2021-02-18,,
2021-02-19,,
2021-02-22,,
2021-02-23,,
2021-02-24,,
2021-02-25,,
2021-02-26,,
2021-03-01,,
2021-03-02,,
2021-03-03,,
2021-03-04,,
2021-03-05,,
2021-03-08,,
2021-03-09,,
2021-03-10,,
2021-03-11,,
2021-03-12,,
2021-03-15,,
2021-03-16,,
2021-03-17,,
2021-03-18,,
2021-03-19,,
2021-03-22,,
2021-03-23,,
2021-03-24,,
2021-03-25,,
2021-03-26,,
2021-03-29,,
2021-03-30,,
2021-03-31,,
2021-04-01,,
2021-04-05,0.18086873004188328,0.06766978541172089
2021-04-06,0.17171321148699525,0.06577293674067866
2021-04-07,0.15828091567734068,0.0698866545640739
2021-04-08,0.15224882293804698,0.07244681841456034
2021-04-09,0.1530239674655439,0.07391891262859004
2021-04-12,0.1535588705898112,0.06790252757994693
2021-04-13,0.14600597213784544,0.061635944700460826
2021-04-14,0.16170350103204031,0.06007657217334636
2021-04-15,0.16002248105499406,0.04895731508634734
2021-04-16,0.18253244447161937,0.03694781920588371
2021-04-19,0.16979798243699318,0.03795442908346133
2021-04-20,0.15404286708791298,0.034521482102127264
2021-04-21,0.13205463904475073,0.0466473490667039
2021-04-22,0.15241468019771168,0.05062724014336917
2021-04-23,0.15487930711031472,0.05112181725084951
2021-04-26,0.15722157602916842,0.06473141553786715
2021-04-27,0.23498680949445386,0.07148093841642228
2021-04-28,0.22474758248008805,0.060623516268677555
2021-04-29,0.24885098091748753,0.06145556952008564
2021-04-30,0.24125616941586983,0.055933761578922866
2021-05-03,0.19763216812306467,0.04728739002932551
2021-05-04,0.20761447105356945,0.05445003025648187
2021-05-05,0.219919409452648,0.06057696783503235
2021-05-06,0.23098410138743858,0.06093771819578271
2021-05-07,0.21156313782130654,0.06471395987525018
2021-05-10,0.17328461259312766,0.06144393241167434
2021-05-11,0.1344363786969212,0.051308010985430336
2021-05-12,0.15760211441411118,0.05136619652748685
2021-05-13,0.17981069353769888,0.05222734254992319
2021-05-14,0.1780946452225544,0.058616115067727965
2021-05-17,0.1435553522676824,0.0636084345761765
2021-05-18,0.14065550184939044,0.05866848205557883
2021-05-19,0.1625769714186735,0.06953754131173485
2021-05-20,0.18476223329874022,0.06438230228552809
2021-05-21,0.20976745260004398,0.06812945119396731
2021-05-24,0.20264360490351127,0.0679548945677978
2021-05-25,0.26077699084951733,0.06288693385467578
2021-05-26,0.2724450609753634,0.05470604664153051
2021-05-27,0.24284429109927622,0.052588092910673546
2021-05-28,0.25913553911106124,0.04624586882651399
2021-06-01,0.3000475615482144,0.04436647581808872
2021-06-02,0.3174298702923416,0.043586789554531484
2021-06-03,0.3040837133462762,0.03983964064609226
2021-06-04,0.29833159119422936,0.039182144020853696
2021-06-07,0.27610616644971053,0.02361751152073733
2021-06-08,0.2505295925183259,0.029063678257226642
2021-06-09,0.22989401758044375,0.021383186705767353
2021-06-10,0.22781031729375376,0.02371642694223339
2021-06-11,0.1987259940601943,0.02349532188241866
2021-06-14,0.18714797391006635,0.023501140436624306
2021-06-15,0.16551407941159033,0.023169482846902203
2021-06-16,0.17154823711221676,0.018136433459014105
2021-06-17,0.13382350135384996,0.017444025508541638
2021-06-18,0.16656729629093323,0.02112717032071871
2021-06-21,0.19733608773128503,0.02678280500861146
2021-06-22,0.2020025277354559,0.018206256109481917
2021-06-23,0.20963823653517996,0.01472676069450263
2021-06-24,0.20867194888124638,0.013627053949634593
2021-06-25,0.19957215174935425,0.006446958059861286
2021-06-28,0.1978309377063585,0.008867476609412093
2021-06-29,0.2018809035564854,0.005923288181352697
2021-06-30,0.18717640902614135,-0.00428827444956477
2021-07-01,0.17089320794101082,-0.011503281664571983
2021-07-02,0.16020481661601219,-0.02014965321416934
2021-07-06,0.1632573554397214,-0.026375506214215888
2021-07-07,0.139391294902154,-0.01953288646837034
2021-07-08,0.1519998063594127,-0.023157845738490897
