date,equal_weight
2024-01-02,1.0
2024-01-03,0.9945182898599448
2024-01-04,0.9914102011670628
2024-01-05,0.9950943210138068
2024-01-08,1.004402306274791
2024-01-09,0.9998643586830406
2024-01-10,1.0039392521694217
2024-01-11,1.001905633567771
2024-01-12,1.0035647031266366
2024-01-16,0.9978756054190636
2024-01-17,0.9900096329477972
2024-01-18,0.9947407079516932
2024-01-19,1.0050574243250443
2024-01-22,1.0079637992937525
2024-01-23,1.0116868010060014
2024-01-24,1.0126644569325525
2024-01-25,1.0221475844162615
2024-01-26,1.0234436543229406
2024-01-29,1.029316644453409
2024-01-30,1.0348283524863813
2024-01-31,1.022595635567527
2024-02-01,1.0321734562023577
2024-02-02,1.0373130475539702
2024-02-05,1.030608074276924
2024-02-06,1.0375283793633567
2024-02-07,1.0433842113138578
2024-02-08,1.0481740129495054
2024-02-09,1.0487013469249862
2024-02-12,1.0537480944652575
2024-02-13,1.037971830823192
2024-02-14,1.044367681734974
2024-02-15,1.0579429751613014
2024-02-16,1.0551009278668448
2024-02-20,1.0504229129920637
2024-02-21,1.0519906113096589
2024-02-22,1.0674079609868636
2024-02-23,1.0701963088837252
2024-02-26,1.0663715367764897
2024-02-27,1.0677118546949416
2024-02-28,1.0678421229459052
2024-02-29,1.069069271893872
2024-03-01,1.072996380280543
2024-03-04,1.0739015141629351
2024-03-05,1.070977925205733
2024-03-06,1.076561238799176
2024-03-07,1.0826166961441783
2024-03-08,1.0786985526189228
2024-03-11,1.0828298763209014
2024-03-12,1.0954346679020075
2024-03-13,1.097319905659348
2024-03-14,1.0938311402498868
2024-03-15,1.0903809396707649
2024-03-18,1.0940889191686405
2024-03-19,1.1015332800751425
2024-03-20,1.1098710042862223
2024-03-21,1.115033836061424
2024-03-22,1.1079014837838002
2024-03-25,1.1054287257454418
2024-03-26,1.1031886063151146
2024-03-27,1.1155873070017714
2024-03-28,1.1178786794083535
2024-04-01,1.1115877961669955
2024-04-02,1.1037524566550816
2024-04-03,1.1020264431136493
2024-04-04,1.091781724881642
2024-04-05,1.1014644171297507
2024-04-08,1.1019577017491893
2024-04-09,1.1032501354540345
2024-04-10,1.0914825900613134
2024-04-11,1.095603858045865
2024-04-12,1.080499202783913
2024-04-15,1.0743839303456566
2024-04-16,1.070441868947258
2024-04-17,1.0690854540568042
2024-04-18,1.0697425703076908
2024-04-19,1.0708426003069684
2024-04-22,1.0808623624274345
2024-04-23,1.0890425361654
2024-04-24,1.0874424416404638
2024-04-25,1.0782364233604198
2024-04-26,1.084032863260603
2024-04-29,1.0875467149002311
2024-04-30,1.0711432907551948
2024-05-01,1.072993977273778
2024-05-02,1.0820988305679715
2024-05-03,1.091154286313028
2024-05-06,1.102026216562539
2024-05-07,1.10023027764768
2024-05-08,1.102481678470578
2024-05-09,1.1112001795571886
2024-05-10,1.113145379636986
2024-05-13,1.1129404757366297
2024-05-14,1.1172866098021546
2024-05-15,1.1255596499620752
2024-05-16,1.1256241860194145
2024-05-17,1.1289186163636655
2024-05-20,1.123876354013043
2024-05-21,1.1306106015152135
2024-05-22,1.1273413009968
2024-05-23,1.1155468831087745
2024-05-24,1.120917660342566
2024-05-28,1.1212187804947185
2024-05-29,1.111135575350081
2024-05-30,1.1112811487416283
2024-05-31,1.1259566669028909
2024-06-03,1.1221418398181373
2024-06-04,1.1234732001901289
2024-06-05,1.1288598509261247
2024-06-06,1.1288996068884654
2024-06-07,1.1277625037691783
2024-06-10,1.129139027941487
2024-06-11,1.1238773441787928
2024-06-12,1.1317141096715635
2024-06-13,1.1328614404793371
2024-06-14,1.1305443909106103
2024-06-17,1.135541526469179
2024-06-18,1.1395114835569788
2024-06-20,1.143946269951585
2024-06-21,1.1406941635673258
2024-06-24,1.1454535082679442
2024-06-25,1.1383511091748129
2024-06-26,1.1386487558833511
2024-06-27,1.1404958537147123
2024-06-28,1.1352147483914896
2024-07-01,1.1370709530853382
2024-07-02,1.1423185985636568
2024-07-03,1.144966524731059
2024-07-05,1.1459502498262042
2024-07-08,1.144756954509573
2024-07-09,1.146188990214313
2024-07-10,1.1577068541911837
2024-07-11,1.1566627602600756
2024-07-12,1.158367722949364
2024-07-15,1.1609272648062847
2024-07-16,1.1803201989998775
2024-07-17,1.1829227860858744
2024-07-18,1.1702461777781912
2024-07-19,1.1646759409603062
2024-07-22,1.1682423342405348
2024-07-23,1.1648324578140588
2024-07-24,1.1528376258441042
2024-07-25,1.1569371283617982
2024-07-26,1.1681125802292385
2024-07-29,1.166539103359589
2024-07-30,1.172699966284117
2024-07-31,1.179741171550695
2024-08-01,1.1651317885138568
2024-08-02,1.1439961902672933
2024-08-05,1.1114963750036666
2024-08-06,1.1204898641155
2024-08-07,1.1133479525174912
2024-08-08,1.132919698883771
2024-08-09,1.1365115545575828
2024-08-12,1.1375652103731946
2024-08-13,1.1502591478417132
2024-08-14,1.1578660243626109
2024-08-15,1.1760581757117765
2024-08-16,1.1794631516867795
2024-08-19,1.1893747380516089
2024-08-20,1.185142944863178
2024-08-21,1.1885141159471355
2024-08-22,1.1843491174183725
2024-08-23,1.1983792185727349
2024-08-26,1.201107303978772
2024-08-27,1.200458625145158
2024-08-28,1.1941496964149636
2024-08-29,1.196765793625597
2024-08-30,1.2080339335018733
2024-09-03,1.1877773549094923
2024-09-04,1.186496031702508
2024-09-05,1.1811539023377913
2024-09-06,1.1656180417135134
2024-09-09,1.1805885509911211
2024-09-10,1.182878450733318
2024-09-11,1.188456252599924
2024-09-12,1.1938479485200884
2024-09-13,1.2011126689059244
2024-09-16,1.2087086947069725
2024-09-17,1.2091292096825212
2024-09-18,1.206800622193359
2024-09-19,1.223247493438603
2024-09-20,1.2244146228941946
2024-09-23,1.228652382443822
2024-09-24,1.2316458873345302
2024-09-25,1.2265664385789194
2024-09-26,1.2320895227121258
2024-09-27,1.2329671562598472
2024-09-30,1.2379628744694284
2024-10-01,1.2307458710542083
2024-10-02,1.2299678524730324
2024-10-03,1.2260863937223898
2024-10-04,1.2382201403847497
2024-10-07,1.229351995051171
2024-10-08,1.234023434596171
2024-10-09,1.2475409297243298
2024-10-10,1.2436299630150889
2024-10-11,1.2578680682891492
2024-10-14,1.2642929305829542
2024-10-15,1.25670238758345
2024-10-16,1.269432213419887
2024-10-17,1.2672494696742636
2024-10-18,1.2685283217356007
2024-10-21,1.2609713196899672
2024-10-22,1.2656672806029026
2024-10-23,1.259220122763641
2024-10-24,1.2547800496445145
2024-10-25,1.2456959468883504
2024-10-28,1.254339127122002
2024-10-29,1.2459221136329457
2024-10-30,1.23959705417331
2024-10-31,1.2261728412735136
2024-11-01,1.230834964838182
2024-11-04,1.2261857665549845
2024-11-05,1.2387317749879885
2024-11-06,1.2766853767640531
2024-11-07,1.2766662419152637
2024-11-08,1.2816130801418262
2024-11-11,1.284435052238564
2024-11-12,1.2793770744488702
2024-11-13,1.285600936276752
2024-11-14,1.2809738970452536
2024-11-15,1.2756510501138507
2024-11-18,1.276170970535041
2024-11-19,1.2768519280407729
2024-11-20,1.279453659574858
2024-11-21,1.2919199582623064
2024-11-22,1.3003002028056134
2024-11-25,1.3070999659388256
2024-11-26,1.3117634071728943
2024-11-27,1.3095883807192938
2024-11-29,1.3153670896851672
2024-12-02,1.3100667435359865
2024-12-03,1.3098059810365994
2024-12-04,1.3112682278253447
2024-12-05,1.3107498445197456
2024-12-06,1.3101621164550965
2024-12-09,1.303911594498769
2024-12-10,1.2946994143556356
2024-12-11,1.2926822282817554
2024-12-12,1.2842984730690048
2024-12-13,1.27999615701486
2024-12-16,1.272979601820913
2024-12-17,1.2703502965958609
2024-12-18,1.2387859328128663
2024-12-19,1.2365605043050527
2024-12-20,1.2511515226082577
2024-12-23,1.2539211958797971
2024-12-24,1.2655292620935066
2024-12-26,1.2664468292377211
2024-12-27,1.2563027738967505
