date,ic,hit,daily_return,drawdown
2020-01-02,0.1568190805234135,0.25,-0.0056217342714821854,0.0
2020-01-03,0.2165133476007052,0.5,0.004647812365288867,0.0
2020-01-06,-0.26094518758811946,0.25,-0.004245460677506241,-0.0042454606775061965
2020-01-07,-0.05546278205132792,0.65,0.004471003730235568,0.0
2020-01-08,-0.3135564974236996,0.7,0.003634204014234571,0.0
2020-01-09,0.025378859260434133,0.35,-0.002297402588339348,-0.0022974025883392146
2020-01-10,-0.08824549920918283,0.7,0.005002627133432242,0.0
2020-01-13,0.2880862855466834,0.5,0.0001565290816327613,0.0
2020-01-14,0.202605960148465,0.6,0.002576886579631427,0.0
2020-01-15,0.09091078437819922,0.85,0.007789828053369912,0.0
2020-01-16,-0.16354714505737886,0.6,0.0011811959410237272,0.0
2020-01-17,-0.3172617959211162,0.45,-0.002441180029823897,-0.002441180029823964
2020-01-21,-0.11543059115530867,0.4,-0.0018296146348138306,-0.004266328245928985
2020-01-22,-0.04709422614278194,0.6,0.0008444729546980783,-0.0034254580900504594
2020-01-23,-0.3624890076447765,0.1,-0.010988614152687889,-0.01437643120549048
2020-01-24,-0.46616795023379554,0.1,-0.015888844488573847,-0.0300368508143396
2020-01-27,0.537277039737822,0.95,0.012819695794842462,-0.017602218309571982
2020-01-28,0.06593191659989471,0.45,0.0008473844585548734,-0.01676974969724876
2020-01-29,0.15373522887741947,0.6,0.004065195376201258,-0.01277272662997675
2020-01-30,0.09909794745666516,0.3,-0.010343300188518822,-0.02298391467273586
2020-01-31,0.21380087379335216,0.7,0.006923121838745811,-0.016219913275600795
2020-02-03,-0.2997539329005978,0.75,0.008716103596397226,-0.007645184123638127
2020-02-04,0.15513548169535493,0.85,0.014722402237140164,0.0
2020-02-05,0.35377585011439905,0.7,0.0025217954606712163,0.0
2020-02-06,-0.02391701307786216,0.35,-0.0028785920929420674,-0.002878592092942167
2020-02-07,-0.19341204776835788,0.65,0.0029539340671786603,0.0
2020-02-10,-0.10291074442049995,0.6,0.0006026765649662706,0.0
2020-02-11,-0.16749194386243144,0.6,0.005708705031645533,0.0
2020-02-12,0.1523485649034543,0.45,0.0013227041077042258,0.0
2020-02-13,-0.3922716090725958,0.5,-0.0009440156019296926,-0.000944015601929804
2020-02-14,-0.5407553155905007,0.3,-0.00628048195862108,-0.007218568687594296
2020-02-18,0.13783697801141948,0.55,0.004235032086908253,-0.003014107470699634
2020-02-19,0.11389362827617697,0.55,-0.000968336573921158,-0.003979525374119164
2020-02-20,-0.16651740782185712,0.25,-0.009779486686950518,-0.013720094345653133
2020-02-21,-0.49918824404382023,0.0,-0.04056603408142845,-0.05372955861225537
2020-02-24,0.21338222173389684,0.05,-0.0250853213421585,-0.07746705671105303
2020-02-25,0.13127980347281692,0.45,-0.00240768053543875,-0.07968822132191078
2020-02-26,-0.41254128186290234,0.0,-0.046450850499343214,-0.12243748616607131
2020-02-27,0.36290322580645157,0.35,-0.002890265263078307,-0.12497387461598519
2020-02-28,0.15835777126099704,1.0,0.045911965499643735,-0.08479970533606718
2020-03-02,0.02309384164222874,0.15,-0.02296111936512718,-0.10581372854484528
2020-03-03,-0.314516129032258,0.9,0.030713679097811156,-0.07834997834970336
2020-03-04,0.07661992516828267,0.15,-0.031246419442909616,-0.1071482415057553
2020-03-05,-0.016129032258064516,0.25,-0.015549500654420553,-0.12103164050876203
2020-03-06,-0.4039589442815249,0.15,-0.07724337052850999,-0.18892611918378033
2020-03-09,0.5846774193548387,1.0,0.057472350395554636,-0.14231179690882834
2020-03-10,0.06892127240017772,0.0,-0.04785692640440255,-0.1833581181220868
2020-03-11,-0.2839336461379661,0.05,-0.09660554450080935,-0.26225025178306827
2020-03-12,0.4292521994134897,1.0,0.10867126133863707,-0.1820780560920724
2020-03-13,-0.22653958944281521,0.1,-0.10406694631709264,-0.26719669512031075
2020-03-16,-0.0377565982404692,0.9,0.052262326346583246,-0.22889868965283366
2020-03-17,-0.5425219941348973,0.05,-0.0702538131390751,-0.28307149702125944
2020-03-18,0.2591642228739003,0.65,0.013886315622195578,-0.27311600155034854
2020-03-19,-0.07478005865102638,0.2,-0.030994202657112613,-0.29564519150650936
2020-03-20,-0.2126099706744868,0.15,-0.03035238731206042,-0.3170240414590161
2020-03-23,0.6158357771260996,0.95,0.12414567367388893,-0.23223553098287564
2020-03-24,0.3104838709677419,0.7,0.01597166566367364,-0.21997305357528618
2020-03-25,-0.11326979472140761,1.0,0.051588147043182354,-0.17973290876548365
2020-03-26,0.044354838709677415,0.1,-0.03290860871070095,-0.20672675750918512
2020-03-27,-0.02346041055718475,0.95,0.03635176867222369,-0.1778898721042942
2020-03-30,0.4329178885630498,0.25,-0.010567857574083695,-0.1865778148461078
2020-03-31,0.17521994134897356,0.3,-0.03479219932814415,-0.2148785616499167
2020-04-01,-0.12829912023460407,0.95,0.02234446719415424,-0.1973354414272761
2020-04-02,0.29288856304985333,0.3,-0.01393832178227166,-0.20852323832788777
2020-04-03,0.4017595307917888,0.9,0.07164232675291807,-0.15182000155083286
2020-04-06,-0.16348973607038123,0.45,-0.0014625128862010735,-0.15306047572838266
2020-04-07,-0.4332844574780058,0.8,0.027192555904318263,-0.1300300253670501
2020-04-08,-0.18110164130684994,0.7,0.013203108294290009,-0.11854371757919047
2020-04-09,0.4761730205278592,0.35,-0.004360069214877915,-0.12238692798043416
2020-04-13,0.26722873900293254,0.95,0.028953688531360003,-0.09697679244212964
2020-04-14,0.033357771260997066,0.15,-0.020953739175526134,-0.11589850520274425
2020-04-15,-0.3903958944281524,0.5,-0.004965874741605164,-0.12028884248477334
