,value
2022-01-03,1.0025124009610291
2022-01-04,0.988763508681945
2022-01-05,0.9860030036385464
2022-01-06,0.9796213076166317
2022-01-07,0.9750161533781756
2022-01-10,0.9814238253802513
2022-01-11,0.9853578038195568
2022-01-12,0.9767941624626413
2022-01-13,0.9693124187969563
2022-01-14,0.9516149281220798
2022-01-18,0.9467782110423354
2022-01-19,0.9378113189513101
2022-01-20,0.9222824896232126
2022-01-21,0.924476744044869
2022-01-24,0.9146467148873699
2022-01-25,0.9120699861120124
2022-01-26,0.9116510818281403
2022-01-27,0.9291750859307704
2022-01-28,0.9420890823741258
2022-01-31,0.9461891288000994
2022-02-01,0.9574186432203173
2022-02-02,0.9305467596316442
2022-02-03,0.9352238561621073
2022-02-04,0.9327474793788919
2022-02-07,0.9352647834668989
2022-02-08,0.9497042815150973
2022-02-09,0.9406735153303033
2022-02-10,0.9301604252534336
2022-02-11,0.9260831369849346
2022-02-14,0.9325096376605145
2022-02-15,0.9320960540527078
2022-02-16,0.9119672618644667
2022-02-17,0.9056300218885224
2022-02-18,0.8979828403599899
2022-02-22,0.8826868769067092
2022-02-23,0.8910295871850096
2022-02-24,0.9129828114733453
2022-02-25,0.9111309108593257
2022-02-28,0.89710737147306
2022-03-01,0.9153327997265585
2022-03-02,0.9151986757032579
2022-03-03,0.907119602707591
2022-03-04,0.8789337810824166
2022-03-07,0.8716178957351952
2022-03-08,0.8939475693878913
2022-03-09,0.8941671877615859
2022-03-10,0.8859077248668508
2022-03-11,0.882483650136969
2022-03-14,0.8963271789930995
2022-03-15,0.9097820950985911
2022-03-16,0.9195437910094382
2022-03-17,0.9298539435672477
2022-03-18,0.9293411986537962
2022-03-21,0.9379331621785949
2022-03-22,0.9323610359199277
2022-03-23,0.9425185923129669
2022-03-24,0.9448868463935027
2022-03-25,0.95047002202803
2022-03-28,0.9557064657495434
2022-03-29,0.9539154386004598
2022-03-30,0.9365070779161961
2022-03-31,0.9374341574087126
2022-04-01,0.9419195307114042
2022-04-04,0.9378431915289598
2022-04-05,0.9266531139772086
2022-04-06,0.9262903573360303
2022-04-07,0.9271540674720311
2022-04-08,0.9136334755630969
2022-04-11,0.9095784146828944
2022-04-12,0.9174576957091228
2022-04-13,0.9095916661134112
2022-04-14,0.9072749506374164
2022-04-18,0.9202357621731985
2022-04-19,0.9192507914781005
2022-04-20,0.9025837537315989
2022-04-21,0.8788925361154917
2022-04-22,0.8822744413441694
2022-04-25,0.8630401845893346
2022-04-26,0.8597238865605537
2022-04-27,0.8861873236086831
2022-04-28,0.861614190665749
2022-04-29,0.8621907399454277
2022-05-02,0.8655124260307634
2022-05-03,0.8879463195007882
2022-05-04,0.8625863291882065
2022-05-05,0.8604396014163558
2022-05-06,0.8425843869130671
2022-05-09,0.8402058130849069
2022-05-10,0.8333890936685711
2022-05-11,0.8293242589060358
2022-05-12,0.8428674311732064
2022-05-13,0.842017849319036
2022-05-16,0.8617606194309841
2022-05-17,0.8322800253366067
2022-05-18,0.830001481319972
2022-05-19,0.829552393158497
2022-05-20,0.8454026687015109
2022-05-23,0.8433409138329964
2022-05-24,0.8473521627667823
2022-05-25,0.8621115196212311
2022-05-26,0.8794750001656909
2022-05-27,0.8739828690046529
2022-05-31,0.8708351713759706
2022-06-01,0.8863904738392333
2022-06-02,0.8744124240596041
2022-06-03,0.8755694878953812
2022-06-06,0.8797229087115269
2022-06-07,0.8690624736476493
2022-06-08,0.8528521904998113
2022-06-09,0.8249605175104524
2022-06-10,0.7947547883646474
2022-06-13,0.7956677927255883
2022-06-14,0.8083755036024116
2022-06-15,0.7894980666794955
2022-06-16,0.7835282003957861
2022-06-17,0.8035098832119837
2022-06-21,0.8069962985583368
2022-06-22,0.8072527095113141
2022-06-23,0.8296867190141368
2022-06-24,0.8282225147286486
2022-06-27,0.8166651296008526
2022-06-28,0.8180858748843672
2022-06-29,0.8112559247232981
2022-06-30,0.8190127133462779
2022-07-01,0.8173061271464549
2022-07-05,0.816777201372412
2022-07-06,0.8325074305794135
2022-07-07,0.8313730139138477
2022-07-08,0.8199187535671831
2022-07-11,0.8141201138225239
2022-07-12,0.8117343851681058
2022-07-13,0.8027856801711438
2022-07-14,0.8195554955817907
2022-07-15,0.8164052012895361
2022-07-18,0.8388779766280478
2022-07-19,0.8395323647492146
2022-07-20,0.8449036458418884
2022-07-21,0.8423617266349309
2022-07-22,0.8447200971901089
2022-07-25,0.8309294564657698
2022-07-26,0.8488875021931035
2022-07-27,0.8559782449223795
2022-07-28,0.866531074036132
2022-07-29,0.8669071296899501
2022-08-01,0.8575193368562312
2022-08-02,0.8677716361284038
2022-08-03,0.8620190274825963
2022-08-04,0.8634522557958703
2022-08-05,0.8654100147888852
2022-08-08,0.8641550661042474
2022-08-09,0.8804171234878603
2022-08-10,0.8774311593311586
2022-08-11,0.8921879510619366
2022-08-12,0.8936220648005732
2022-08-15,0.9008369347930232
2022-08-16,0.8958894483433743
2022-08-17,0.8955427523183158
2022-08-18,0.8811015048405396
2022-08-19,0.8611489802572995
2022-08-22,0.856830149485145
2022-08-23,0.8598056052383711
2022-08-24,0.872907224629074
2022-08-25,0.8497054423760485
2022-08-26,0.8443799508800446
2022-08-29,0.836909357697108
2022-08-30,0.831216626094735
2022-08-31,0.8332530333970187
2022-09-01,0.8272753507514413
2022-09-02,0.8237530401669417
2022-09-06,0.8388703522087896
2022-09-07,0.845897690182855
2022-09-08,0.8576002504031086
2022-09-09,0.8631096565129411
2022-09-12,0.829870930620208
2022-09-13,0.832459627838073
2022-09-14,0.8262088009347073
2022-09-15,0.8229279438694159
2022-09-16,0.8286207303253588
2022-09-19,0.8186679647202187
2022-09-20,0.8054273342382815
2022-09-21,0.7990899560046173
2022-09-22,0.7814496839589703
2022-09-23,0.7723872777920386
2022-09-26,0.770724193409606
2022-09-27,0.7906452520723832
2022-09-28,0.7781337664041769
2022-09-29,0.7674955551712049
2022-09-30,0.7900311449922823
2022-10-03,0.8088505251381165
2022-10-04,0.8058714959227139
2022-10-05,0.7967063544358208
2022-10-06,0.7771505376988829
2022-10-07,0.7711060048956241
2022-10-10,0.7651866151401341
2022-10-11,0.7642829438240152
2022-10-12,0.7854382827329628
2022-10-13,0.7692776631711479
2022-10-14,0.7920454075350186
2022-10-17,0.7994276969331043
2022-10-18,0.7928549975795781
2022-10-19,0.7885702194867935
2022-10-20,0.8076828196418087
2022-10-21,0.813739177039397
2022-10-24,0.8304826019861908
2022-10-25,0.8259711738780113
2022-10-26,0.8264864719433053
2022-10-27,0.8458467063417479
2022-10-28,0.8407341784988626
2022-10-31,0.8419681052780585
2022-11-01,0.8268674732076343
2022-11-02,0.8231430112206992
2022-11-03,0.8364969047598364
2022-11-04,0.8421504277814612
2022-11-07,0.8475959672015666
2022-11-08,0.8387611284007733
2022-11-09,0.8806723538029252
2022-11-10,0.887047613660219
2022-11-11,0.8838265529651804
2022-11-14,0.8892095928919224
2022-11-15,0.8874995765818644
2022-11-16,0.8847067214820621
2022-11-17,0.8879121634716273
2022-11-18,0.8868953207388794
2022-11-21,0.9003875600196399
2022-11-22,0.9023392341263144
2022-11-23,0.9024284562592123
2022-11-25,0.8905153510888234
2022-11-28,0.889651039901336
2022-11-29,0.9179378667008474
2022-11-30,0.914750362237311
2022-12-01,0.9124146277514387
2022-12-02,0.8957599738922858
2022-12-05,0.8784611680594094
2022-12-06,0.8754104115488976
2022-12-07,0.881402188424749
2022-12-08,0.8756987277744028
2022-12-09,0.8874051181294181
2022-12-12,0.8960333771077637
2022-12-13,0.892441118367489
2022-12-14,0.8694354819348268
2022-12-15,0.858926661812679
2022-12-16,0.8476455282325047
2022-12-19,0.8502506039200709
2022-12-20,0.8655668167465026
2022-12-21,0.8547258636826972
2022-12-22,0.8607607747042885
2022-12-23,0.8525335145988587
2022-12-27,0.8438877501358836
2022-12-28,0.8586570337303137
2022-12-29,0.8562528859252992
