date,buy_and_hold
2022-01-03,1.0
2022-01-04,0.9864354371703099
2022-01-05,0.9579023716959927
2022-01-06,0.9528938406978463
2022-01-07,0.9390198542077662
2022-01-10,0.9376466290393682
2022-01-11,0.9490352036399876
2022-01-12,0.9538680178340361
2022-01-13,0.9292081433827897
2022-01-14,0.9325555970139909
2022-01-18,0.9106856036176422
2022-01-19,0.8948700294387155
2022-01-20,0.8789102238370563
2022-01-21,0.8613014101079784
2022-01-24,0.8625467176177037
2022-01-25,0.8433860576868561
2022-01-26,0.8461260360264352
2022-01-27,0.8382042457949389
2022-01-28,0.8672881407159565
2022-01-31,0.8983135539252246
2022-02-01,0.9004576309438508
2022-02-02,0.9124504043608694
2022-02-03,0.8874915885039771
2022-02-04,0.8975707532887549
2022-02-07,0.9007142370072163
2022-02-08,0.9130191456116914
2022-02-09,0.935586634671252
2022-02-10,0.9148877506017838
2022-02-11,0.8818811606003389
2022-02-14,0.8849333070654971
2022-02-15,0.9178917637384054
2022-02-16,0.919180410527232
2022-02-17,0.8860668068831427
2022-02-18,0.8724759336409571
2022-02-22,0.8595114509355061
2022-02-23,0.83724767802765
2022-02-24,0.8583518720446706
2022-02-25,0.8762129966522355
2022-02-28,0.8777296229147902
2022-03-01,0.8609995210613237
2022-03-02,0.8798361976572345
2022-03-03,0.8720752961351969
2022-03-04,0.8600222503326495
2022-03-07,0.8281398391786786
2022-03-08,0.8220119212342113
2022-03-09,0.8541491957333832
2022-03-10,0.8490435811570829
2022-03-11,0.8334998484675553
2022-03-14,0.8181671045337205
2022-03-15,0.850202724626065
2022-03-16,0.8789031391132387
2022-03-17,0.8900482718457204
2022-03-18,0.9159122778391271
2022-03-21,0.9202749996627695
2022-03-22,0.9259990820860616
2022-03-23,0.9154756552757298
2022-03-24,0.9506528193873818
2022-03-25,0.9485195692470082
2022-03-28,0.958606619584682
2022-03-29,0.9699427882103031
2022-03-30,0.9592606363296621
2022-03-31,0.9428639169672456
2022-04-01,0.9380847490485478
2022-04-04,0.9521625971758786
2022-04-05,0.9314874470570744
2022-04-06,0.9106383390260713
2022-04-07,0.9117475166944701
2022-04-08,0.8976871040863662
2022-04-11,0.8725669390478891
2022-04-12,0.8691433824341845
2022-04-13,0.8853617720835192
2022-04-14,0.8680115090930365
2022-04-18,0.8724524670275643
2022-04-19,0.8874175016150236
2022-04-20,0.8810695107127071
2022-04-21,0.8578838405924223
2022-04-22,0.830938595580027
2022-04-25,0.8382789191925848
2022-04-26,0.8068830658706588
2022-04-27,0.8032643111554887
2022-04-28,0.8370129239434269
2022-04-29,0.7963078046202231
2022-05-02,0.8054605409471084
2022-05-03,0.8073738360640244
2022-05-04,0.8322985425830014
2022-05-05,0.7891772977982195
2022-05-06,0.785902653988533
2022-05-09,0.7495863079240126
2022-05-10,0.7580588466342499
2022-05-11,0.733793450203742
2022-05-12,0.7222543299105606
2022-05-13,0.7530574424547045
2022-05-16,0.746246479738469
2022-05-17,0.7672145962665182
2022-05-18,0.7253110556521889
2022-05-19,0.722355116555096
2022-05-20,0.7205586630188667
2022-05-23,0.7353864992461595
2022-05-24,0.724571009771187
2022-05-25,0.7355701300535745
2022-05-26,0.7566419830906645
2022-05-27,0.7821572292083265
2022-05-31,0.7789337075445066
2022-06-01,0.7736446278784951
2022-06-02,0.79744888634456
2022-06-03,0.775914936049996
2022-06-06,0.780339647119715
2022-06-07,0.7875638143808431
2022-06-08,0.780196972509315
2022-06-09,0.7588286172326058
2022-06-10,0.7301837849349283
2022-06-13,0.6961021303640916
2022-06-14,0.6961130325219759
2022-06-15,0.7130455340629928
2022-06-16,0.6856065152680875
2022-06-17,0.6897404590128655
2022-06-21,0.7147608062255869
2022-06-22,0.712680412743359
2022-06-23,0.7210670950671461
2022-06-24,0.7415626703374049
2022-06-27,0.7381479079205527
2022-06-28,0.7162808266634746
2022-06-29,0.7161932262507255
2022-06-30,0.7064555821727659
2022-07-01,0.7071610885820365
2022-07-05,0.7130223581291123
2022-07-06,0.7196332735567148
2022-07-07,0.7356166111371496
2022-07-08,0.736792865900578
2022-07-11,0.7231678334491081
2022-07-12,0.7197797275373657
2022-07-13,0.7178494509660163
2022-07-14,0.7228455612523781
2022-07-15,0.7400000877293552
2022-07-18,0.7357732038389158
2022-07-19,0.7613159403636865
2022-07-20,0.7721906828151855
2022-07-21,0.7806961722863701
2022-07-22,0.7692198734002098
2022-07-25,0.76685691709718
2022-07-26,0.7538910456308776
2022-07-27,0.7808003123346665
2022-07-28,0.7909215869781968
2022-07-29,0.8095817076503553
2022-08-01,0.8091345413776364
2022-08-02,0.8045478108104236
2022-08-03,0.8224392301465192
2022-08-04,0.8249116864575884
2022-08-05,0.8215985301750862
2022-08-08,0.8078520050578101
2022-08-09,0.7993642321881271
2022-08-10,0.8218995169993402
2022-08-11,0.8173425712872625
2022-08-12,0.8371298382864467
2022-08-15,0.842804835295952
2022-08-16,0.8434179555311846
2022-08-17,0.8374472684665311
2022-08-18,0.8414833023346319
2022-08-19,0.8242845646883896
2022-08-22,0.8029780227293866
2022-08-23,0.8020385541814717
2022-08-24,0.8036952589745963
2022-08-25,0.8199053594396111
2022-08-26,0.781617613837615
2022-08-29,0.7727729303219468
2022-08-30,0.7618010386959939
2022-08-31,0.7521435976264336
2022-09-01,0.7432245950539098
2022-09-02,0.7335716306220386
2022-09-06,0.7296721488517206
2022-09-07,0.7409179763784621
2022-09-08,0.7440740117007222
2022-09-09,0.7556293663948199
2022-09-12,0.7702272767347731
2022-09-13,0.7260760989221042
2022-09-14,0.7285367341649501
2022-09-15,0.7214979063416186
2022-09-16,0.7188001410090521
2022-09-19,0.7291879791130219
2022-09-20,0.7251781237797914
2022-09-21,0.7137677973486586
2022-09-22,0.7043693356013316
2022-09-23,0.6943415961141172
2022-09-26,0.6892394758929254
2022-09-27,0.691526349704441
2022-09-28,0.6995114232104676
2022-09-29,0.6780974459015588
2022-09-30,0.6639939252083993
2022-10-03,0.6822777110312161
2022-10-04,0.703937758864118
2022-10-05,0.7055167838876568
2022-10-06,0.698825830190641
2022-10-07,0.6705848359452097
2022-10-10,0.6641765178965237
2022-10-11,0.6612387499336694
2022-10-12,0.6588829688127166
2022-10-13,0.676160399485733
2022-10-14,0.6565479421220869
2022-10-17,0.6785138578900108
2022-10-18,0.6846448412541711
2022-10-19,0.6832137153644968
2022-10-20,0.6821666003965696
2022-10-21,0.6998111083814172
2022-10-24,0.7071968847237207
2022-10-25,0.7219078835812627
2022-10-26,0.7135518060514656
2022-10-27,0.7086724246845986
2022-10-28,0.7345793988897199
2022-10-31,0.7261536998252184
2022-11-01,0.7191078414977489
2022-11-02,0.7011334491736819
2022-11-03,0.6945154484374978
2022-11-04,0.7056252172224468
2022-11-07,0.7095524062957945
2022-11-08,0.71602658786088
2022-11-09,0.6936588753998305
2022-11-10,0.7456671651868986
2022-11-11,0.7549715356981204
2022-11-14,0.7478536567556382
2022-11-15,0.7538801171073003
2022-11-16,0.745256926384205
2022-11-17,0.7438560021419558
2022-11-18,0.7461533423610688
2022-11-21,0.7370478642086832
2022-11-22,0.7521298584586649
2022-11-23,0.7611277058086396
2022-11-25,0.7563424958387913
2022-11-28,0.7422567650281421
2022-11-29,0.7344635292814319
2022-11-30,0.7678064773615917
2022-12-01,0.7666898599966414
2022-12-02,0.762591759797403
2022-12-05,0.7530595487846068
2022-12-06,0.7386852757081409
2022-12-07,0.7386288601920961
2022-12-08,0.7560653349192413
2022-12-09,0.7487679863658607
2022-12-12,0.7635618584279957
2022-12-13,0.7714920579920925
2022-12-14,0.763076934208414
2022-12-15,0.7376715630495274
2022-12-16,0.7270265846937882
2022-12-19,0.7175610847151443
2022-12-20,0.7158530167127426
2022-12-21,0.7329515239250074
2022-12-22,0.7134696891025941
2022-12-23,0.7145653661598931
2022-12-27,0.7004663739307211
2022-12-28,0.6900988258936861
2022-12-29,0.7049108139142073
