date,rolling_sharpe,rolling_ic_mean
2021-01-04,,
2021-01-05,,
2021-01-06,,
2021-01-07,,
2021-01-08,,
2021-01-11,,
2021-01-12,,
2021-01-13,,
2021-01-14,,
2021-01-15,,
2021-01-19,,
2021-01-20,,
2021-01-21,,
2021-01-22,,
2021-01-25,,
2021-01-26,,
2021-01-27,,
2021-01-28,,
2021-01-29,,
2021-02-01,,
2021-02-02,,
2021-02-03,,
2021-02-04,,
2021-02-05,,
2021-02-08,,
2021-02-09,,
2021-02-10,,
2021-02-11,,
2021-02-12,,
2021-02-16,,
2021-02-17,,
2021-02-18,,
2021-02-19,,
2021-02-22,,
2021-02-23,,
2021-02-24,,
2021-02-25,,
2021-02-26,,
2021-03-01,,
2021-03-02,,
2021-03-03,,
2021-03-04,,
2021-03-05,,
2021-03-08,,
2021-03-09,,
2021-03-10,,
2021-03-11,,
2021-03-12,,
2021-03-15,,
2021-03-16,,
2021-03-17,,
2021-03-18,,
2021-03-19,,
2021-03-22,,
2021-03-23,,
2021-03-24,,
2021-03-25,,
2021-03-26,,
2021-03-29,,
2021-03-30,,
2021-03-31,,
2021-04-01,,
2021-04-05,0.1510830415841463,-0.016495924885261967
2021-04-06,0.1416291270450238,-0.014680535973098863
2021-04-07,0.12333323743487591,-0.008797430506836927
2021-04-08,0.11292637804572095,-0.009920411468527566
2021-04-09,0.11471265080462455,-0.020056332894771572
2021-04-12,0.12023888373039562,-0.013231168811542973
2021-04-13,0.12665538711276697,-0.00900689845824036
2021-04-14,0.1440139184387748,-0.005067737261014649
2021-04-15,0.1659010223547884,0.003700823926901377
2021-04-16,0.17361665755703717,-0.003415267866609771
2021-04-19,0.14890029723920806,-0.0062751456548823465
2021-04-20,0.15045759712892473,-0.006205323004414535
2021-04-21,0.12914516133078435,0.0015973581853634276
2021-04-22,0.15310620832229965,0.007235537210639227
2021-04-23,0.154274048256676,0.010028443229351697
2021-04-26,0.16250367810211166,0.013356656234984055
2021-04-27,0.23906332795937707,0.012937720332177185
2021-04-28,0.24131119231605663,0.014817113340602449
2021-04-29,0.27770102364100696,0.018232604659319574
2021-04-30,0.26742466105879875,0.010575387324682887
2021-05-03,0.22191698494655032,0.002470141316211072
2021-05-04,0.22761561011939066,0.005798354321843432
2021-05-05,0.23272576866753555,0.009027651905979726
2021-05-06,0.23792399040258633,0.007055162030264043
2021-05-07,0.20399432838081052,0.006909698175122771
2021-05-10,0.1753769206947556,0.010272822505989036
2021-05-11,0.11535738975190778,0.007590469017183935
2021-05-12,0.13744469609448778,0.005181587576044429
2021-05-13,0.1602591522706322,0.0069969764882075345
2021-05-14,0.16226685022151494,0.00940585792934704
2021-05-17,0.1363186066907342,0.019291581524748053
2021-05-18,0.1292103290905394,0.01956505357241365
2021-05-19,0.15519712304353242,0.029823164636976325
2021-05-20,0.16292452431322527,0.0350365892052396
2021-05-21,0.17011388169134095,0.04119261955481834
2021-05-24,0.1564984780693715,0.043298936177263984
2021-05-25,0.20234129310087237,0.04457319954830156
2021-05-26,0.21690530283965517,0.036153751612724584
2021-05-27,0.1944014388551046,0.03446055233888016
2021-05-28,0.20103781117379446,0.03287790559494309
2021-06-01,0.25667639109446494,0.04068058678472105
2021-06-02,0.28242011737516365,0.036462134985624096
2021-06-03,0.2774306948546756,0.03305828077531826
2021-06-04,0.27548047035689655,0.029654426565012444
2021-06-07,0.24477871537062026,0.018442072610723007
2021-06-08,0.22163868773431442,0.009522229013460054
2021-06-09,0.206439807239751,0.0037793160124825398
2021-06-10,0.20211340110523893,0.01061611720412244
2021-06-11,0.18520044132167213,0.0071715331143770615
2021-06-14,0.17181720796581457,0.007753388534942159
2021-06-15,0.153180835509365,0.011570360093849201
2021-06-16,0.19318141972681604,0.015928457193881786
2021-06-17,0.15560723067021098,0.02098478079859249
2021-06-18,0.17569043782123273,0.02961369668557289
2021-06-21,0.19206210680465477,0.03549043643328038
2021-06-22,0.20085717834414046,0.032557885113632286
2021-06-23,0.1989149749185758,0.020617988431529122
2021-06-24,0.20036749898363065,0.02003031445675837
2021-06-25,0.20140695376011192,0.023684366497907183
2021-06-28,0.2035998994613915,0.02228791348855095
2021-06-29,0.19831871527269385,0.013542626517457529
2021-06-30,0.1925721780629426,0.0181276472315105
2021-07-01,0.20259190864947538,0.021723513730602807
2021-07-02,0.1701196355704932,0.009417271585650982
2021-07-06,0.16702789788069367,0.007084031349184941
2021-07-07,0.14308094156017093,-0.0015448845377954601
2021-07-08,0.16094220536800663,-0.00011352020320531997
