date,ic,hit,daily_return,drawdown
2020-01-02,-0.38123167155425214,0.15,-0.007644586993632229,0.0
2020-01-03,0.4032258064516129,0.65,0.004322766469756204,0.0
2020-01-06,0.25549853372434017,0.4,-0.004133979955130395,-0.004133979955130429
2020-01-07,0.31781524926686217,0.6,0.00422997530271062,0.0
2020-01-08,-0.017961876832844573,0.75,0.007534207799037448,0.0
2020-01-09,0.2287390029325513,0.35,-0.0016960376724071678,-0.0016960376724070025
2020-01-10,-0.11400293255131963,0.7,0.0047988111038254665,0.0
2020-01-13,-0.08174486803519061,0.4,0.00043710126967079114,0.0
2020-01-14,-0.003299120234604105,0.45,0.0025208671772696707,0.0
2020-01-15,0.344941348973607,0.95,0.00854499438880989,0.0
2020-01-16,0.2470674486803519,0.6,0.0021534294432158435,0.0
2020-01-17,0.19354838709677416,0.5,0.0011470776521131524,0.0
2020-01-21,0.1689882697947214,0.5,0.0008920174571687266,0.0
2020-01-22,-0.2694281524926686,0.5,0.00010439577819071512,0.0
2020-01-23,-0.03225806451612903,0.15,-0.009021273529892307,-0.009021273529892349
2020-01-24,-0.20601173020527858,0.2,-0.01281458411014732,-0.021720253771610354
2020-01-27,0.3071847507331378,0.95,0.008540059020354372,-0.013365687000402637
2020-01-28,0.28445747800586507,0.5,0.0021536200815670987,-0.011240851530763485
2020-01-29,-0.15799120234604103,0.55,-0.0007520726474673344,-0.011984470241260259
2020-01-30,-0.3676686217008797,0.15,-0.010250548305940523,-0.02211217115607156
2020-01-31,0.49816715542521983,0.8,0.011860064412681297,-0.010514358517605515
2020-02-03,-0.10153958944281524,0.75,0.017444768371154717,0.0
2020-02-04,-0.3706011730205278,0.8,0.01153179207541369,0.0
2020-02-05,0.024926686217008793,0.6,0.003063338047945624,0.0
2020-02-06,0.01539589442815249,0.5,-0.006884617893016683,-0.006884617893016642
2020-02-07,0.12683284457478003,0.7,0.00683574045341658,-9.593890063774868e-05
2020-02-10,0.3390762463343108,0.7,0.0010082722786535615,0.0
2020-02-11,0.06634897360703812,0.75,0.010458433900418312,0.0
2020-02-12,-0.21700879765395892,0.25,-0.0020817226348739284,-0.0020817226348739393
2020-02-13,0.03995601173020528,0.6,0.0015345892482195905,-0.000550327975827547
2020-02-14,-0.21884164222873898,0.45,-0.0030081231550619786,-0.0035567956765625297
2020-02-18,-0.22067448680351903,0.55,0.0020988375726271567,-0.0014654232403393808
2020-02-19,0.12060117302052785,0.55,-0.0016442850756110653,-0.0031072987423869103
2020-02-20,-0.5208944281524927,0.2,-0.006264117024147856,-0.009351951283583348
2020-02-21,-0.694281524926686,0.0,-0.03395835598860334,-0.042992730381310684
2020-02-24,-0.25366568914956006,0.0,-0.031043804444260675,-0.07270187691108909
2020-02-25,-0.059017595307917885,0.45,-0.003436852222537097,-0.07588886352638169
2020-02-26,-0.4189882697947213,0.0,-0.0468347127543888,-0.11916934315625538
2020-02-27,0.3885630498533724,0.35,-0.005428962580772658,-0.12395133983225748
2020-02-28,-0.01063049853372434,1.0,0.05037796169948678,-0.07981779398344013
2020-03-02,0.22434017595307917,0.15,-0.021200960540895715,-0.09932654062363167
2020-03-03,-0.05828445747800586,1.0,0.03188284492085475,-0.07061050839400507
2020-03-04,-0.12390029325513194,0.15,-0.03190746264319549,-0.10026496887840175
2020-03-05,-0.48130498533724336,0.1,-0.011815128528298144,-0.11089545391251576
2020-03-06,-0.5102639296187682,0.0,-0.06814879726656317,-0.17148685937261154
2020-03-09,0.6260997067448679,1.0,0.056856317724295835,-0.12438065301034651
2020-03-10,-0.06048387096774193,0.0,-0.052315311581127004,-0.1701889519745733
2020-03-11,-0.44538123167155425,0.0,-0.10402785435515248,-0.25651241482085874
2020-03-12,0.3720674486803519,1.0,0.11090525948486613,-0.17405573126278973
2020-03-13,-0.41788856304985333,0.0,-0.1240833393395639,-0.2765416542360769
2020-03-16,0.03225806451612903,0.85,0.05167566111566022,-0.23915646592908435
2020-03-17,-0.6217008797653958,0.05,-0.055011941792850225,-0.28101194613885994
2020-03-18,0.6022727272727273,0.85,0.030928098409310028,-0.25877501285392424
2020-03-19,-0.04032258064516129,0.1,-0.042814048232882304,-0.2905098552050138
2020-03-20,-0.5065982404692081,0.15,-0.027810703698955982,-0.3102412753992366
2020-03-23,0.7774926686217009,1.0,0.13573873355435354,-0.2166142996638628
2020-03-24,-0.504398826979472,0.5,0.021226320692123372,-0.19998590356290447
2020-03-25,-0.31561583577712604,1.0,0.06463710358113542,-0.14827530954513135
2020-03-26,0.5032991202346041,0.1,-0.04588726991035614,-0.1873586303053485
2020-03-27,-0.006231671554252198,0.95,0.030358439784149847,-0.1626881062173644
2020-03-30,0.1279325513196481,0.25,-0.01425656432443185,-0.17462529709068841
2020-03-31,0.2701612903225806,0.2,-0.032891851991908624,-0.2017733996566471
2020-04-01,-0.04765395894428152,0.95,0.022093580373929753,-0.18413771610535246
2020-04-02,-0.6370967741935483,0.0,-0.015660675828332124,-0.19691467085398917
2020-04-03,0.500366568914956,1.0,0.06422800980198556,-0.14533409846176837
2020-04-06,0.3647360703812316,0.7,0.005964562768205107,-0.14023639004619903
2020-04-07,-0.3951612903225806,0.8,0.04348088755058191,-0.10285310520171553
2020-04-08,-0.3706011730205278,0.65,0.03102965740956792,-0.07501494441006706
2020-04-09,0.47507331378299117,0.35,-0.019600632234187638,-0.09314523630680493
2020-04-13,-0.3005865102639296,0.65,0.013784203209967105,-0.08064496596213133
2020-04-14,0.563782991202346,0.25,-0.01194054169970608,-0.09162256308289518
2020-04-15,0.14479472140762462,0.7,0.007699286523033916,-0.08462870492501129
2020-04-16,0.016129032258064516,0.8,0.017059858712398332,-0.06901259996164699
2020-04-17,-0.16055718475073313,0.2,-0.013475932550629018,-0.08155852337004932
2020-04-20,0.2859237536656891,0.15,-0.024423012275840244,-0.10398963082842339
2020-04-21,0.35300586510263926,0.9,0.025148791795898757,-0.08145605260716104
2020-04-22,0.3999266862170088,0.65,-0.00028646968711412723,-0.08171918760437125
2020-04-23,-0.15322580645161288,0.85,0.013168126856175055,-0.0696271493771542
2020-04-24,-0.2445014662756598,0.65,0.004301559736084092,-0.06562509498336921
2020-04-27,0.5832111436950146,0.7,-0.008562573923137091,-0.07362574917949827
2020-04-28,-0.12060117302052785,0.75,0.019290114565129714,-0.055755883750984725
2020-04-29,-0.10887096774193547,0.15,-0.007461554629229717,-0.06280141280770546
2020-04-30,-0.6198680351906157,0.0,-0.02126596782425433,-0.08273184780787335
2020-05-01,0.2107771260997067,0.55,0.003004266229596252,-0.07997613007475857
2020-05-04,0.020527859237536656,0.65,0.005152197766781254,-0.07523598514674434
2020-05-05,0.35630498533724336,0.35,-0.003986146962069212,-0.07892223041518254
2020-05-06,-0.24193548387096772,0.7,0.005311466296004434,-0.07402995688603375
2020-05-07,-0.4087243401759531,0.85,0.010463426349745338,-0.06434113753784021
2020-05-08,0.5780791788856304,0.5,0.0042571789113959296,-0.0603578703603056
2020-05-11,0.5432551319648093,0.2,-0.015263301619130273,-0.07469991159903822
2020-05-12,0.6649560117302052,0.25,-0.011812972072363434,-0.08563045570187422
2020-05-13,-0.499633431085044,0.9,0.01047905738774295,-0.07604872477356972
2020-05-14,0.3775659824046921,0.6,0.0025149038041770637,-0.07372507619662871
2020-05-15,-0.5399560117302052,0.85,0.022284506000724548,-0.05308349709881177
2020-05-18,-0.3782991202346041,0.25,-0.00857728996660234,-0.06120547451835634
2020-05-19,0.23533724340175952,0.9,0.019634632099202496,-0.042772589393778815
2020-05-20,-0.14296187683284456,0.2,-0.005074916210871642,-0.047630438297354916
2020-05-21,-0.3673020527859237,0.45,-0.0025012113354202377,-0.05001251584059485
2020-05-22,-0.2104105571847507,0.75,0.03342743602396484,-0.018256869990289082
2020-05-26,-0.22910557184750727,0.85,0.027120967765970193,0.0
2020-05-27,0.6213343108504398,0.55,0.004826324196127926,0.0
2020-05-28,0.25843108504398826,0.7,0.004783865387438454,0.0
2020-05-29,-0.19244868035190613,0.65,-0.0005757739637313549,-0.0005757739637312076
2020-06-01,-0.2917888563049853,0.7,0.006533478354230894,0.0
2020-06-02,-0.7375366568914956,0.5,0.00786331489501595,0.0
2020-06-03,-0.35300586510263926,0.15,-0.008596820954773456,-0.008596820954773432
2020-06-04,-0.6158357771260996,0.8,0.01796513063457372,0.0
2020-06-05,-0.48753665689149556,0.75,0.009853668788884362,0.0
2020-06-08,0.6968475073313782,0.5,-0.0006963209640573264,-0.000696320964057362
2020-06-09,0.376466275659824,0.45,2.998294469063785e-05,-0.0006663588971197454
2020-06-10,-0.3881964809384164,0.1,-0.06199613704042091,-0.0626211842600366
2020-06-11,0.8434750733137828,0.95,0.019901123907303107,-0.043966292299914556
2020-06-12,0.2994868035190616,0.8,0.005399198536562247,-0.038804476504396224
2020-06-15,0.2778592375366568,0.9,0.015452775831502237,-0.023951337549575236
2020-06-16,-0.2382697947214076,0.35,-0.01468946428854155,-0.03828896952051941
2020-06-17,0.017961876832844573,0.55,-0.0009724676164020918,-0.03922420235399737
2020-06-18,-0.5344574780058651,0.25,-0.00988291543869413,-0.04871946831767682
2020-06-19,-0.23423753665689148,0.65,0.0015863852965835865,-0.0472103708692897
2020-06-22,-0.1755865102639296,0.45,0.0025558486951505087,-0.04477518473892317
2020-06-23,-0.5714809384164222,0.1,-0.027793433214503633,-0.07132416184671841
2020-06-24,0.18255131964809382,0.75,0.014787966148782078,-0.05759093498891599
2020-06-25,0.48020527859237533,0.15,-0.03060161712853194,-0.08643017637484296
2020-06-26,-0.06634897360703812,1.0,0.015286231035079732,-0.07246513698423174
2020-06-29,0.093841642228739,0.85,0.008776485535366722,-0.06432464067542554
2020-06-30,0.28739002932551316,0.55,-0.0033772443077894503,-0.06748464495664341
2020-07-01,0.19134897360703812,0.8,0.005959192959990781,-0.0619276060177858
2020-07-02,-0.5109970674486803,0.8,0.01284115709689295,-0.0498816710384018
2020-07-06,0.6015395894428153,0.3,-0.0029328603573633106,-0.05266823542021759
2020-07-07,0.09677419354838708,0.75,0.007047999877690294,-0.04599144125932719
2020-07-08,-0.281891495601173,0.4,0.002025089344678037,-0.04405948869228982
2020-07-09,-0.595674486803519,0.6,0.005716358246470563,-0.0385949902673407
2020-07-10,-0.2445014662756598,0.35,-0.002920550937475166,-0.04140282256980876
2020-07-13,-0.21187683284457476,0.8,0.017102952351330473,-0.025007980720100353
2020-07-14,0.03519061583577712,0.7,0.0008351323883978646,-0.02419373330637009
