,value
2021-01-04,1.0087935792591587
2021-01-05,1.0266058389362331
2021-01-06,1.038739788245906
2021-01-07,1.0389524635095861
2021-01-08,1.0366485899347606
2021-01-11,1.033016420800897
2021-01-12,1.0334196279195045
2021-01-13,1.0260559957124713
2021-01-14,1.023135192143521
2021-01-15,1.0281262343915032
2021-01-19,1.0314206014430696
2021-01-20,1.0292478635798028
2021-01-21,1.0229474505225398
2021-01-22,1.0217295999704545
2021-01-25,1.024777265622923
2021-01-26,0.9979944039062009
2021-01-27,1.0108457225405278
2021-01-28,0.994166042100366
2021-01-29,1.0002253308318971
2021-02-01,1.0166122321614985
2021-02-02,1.0149638059449402
2021-02-03,1.0203568685474487
2021-02-04,1.0253286140337179
2021-02-05,1.030518377211757
2021-02-08,1.0317021046793462
2021-02-09,1.0348874023163084
2021-02-10,1.0334731264938832
2021-02-11,1.0333469680151954
2021-02-12,1.0325744390524656
2021-02-16,1.0349220297575699
2021-02-17,1.0312895874791879
2021-02-18,1.0292444456141125
2021-02-19,1.0305426639642299
2021-02-22,1.0338954797443956
2021-02-23,1.0401662838352879
2021-02-24,1.0240961647383273
2021-02-25,1.021066036555369
2021-02-26,1.0360328575117992
2021-03-01,1.031211853243469
2021-03-02,1.0150333006199443
2021-03-03,1.0048619732653865
2021-03-04,1.0207005911679161
2021-03-05,1.0162908648299993
2021-03-08,1.0330390489283656
2021-03-09,1.037739397282317
2021-03-10,1.046114215104135
2021-03-11,1.0467965476759569
2021-03-12,1.0553727511849795
2021-03-15,1.0589778409802342
2021-03-16,1.0575145996159645
2021-03-17,1.0470340028931744
2021-03-18,1.0447932740569517
2021-03-19,1.0522491688460849
2021-03-22,1.051983709199999
2021-03-23,1.0502170157779662
2021-03-24,1.0554406001191297
2021-03-25,1.0693639327708195
2021-03-26,1.0705327051081277
2021-03-29,1.0690062497320145
2021-03-30,1.071197349057763
2021-03-31,1.0785906747707614
2021-04-01,1.082235665422102
2021-04-05,1.0829053128258366
2021-04-06,1.0837780082183308
2021-04-07,1.080909743473303
2021-04-08,1.0873961606226332
2021-04-09,1.0875415562690298
2021-04-12,1.0816299996567909
2021-04-13,1.0885362506416898
2021-04-14,1.0931150273241639
2021-04-15,1.0994762125637583
2021-04-16,1.0960782258019863
2021-04-19,1.0847823688980311
2021-04-20,1.0943765879140661
2021-04-21,1.0837969156139204
2021-04-22,1.097379662482069
2021-04-23,1.0986291208408636
2021-04-26,1.1037616910535675
2021-04-27,1.1035299238999818
2021-04-28,1.117907728128347
2021-04-29,1.114017619100527
2021-04-30,1.1201508653372607
2021-05-03,1.114570607412277
2021-05-04,1.1133962039201823
2021-05-05,1.1220534013261523
2021-05-06,1.1301143172719024
2021-05-07,1.1232695723012405
2021-05-10,1.111167816038665
2021-05-11,1.0937647642874937
2021-05-12,1.1015449955171943
2021-05-13,1.1150974774925795
2021-05-14,1.1194146604051953
2021-05-17,1.1092668883759476
2021-05-18,1.1035559588032373
2021-05-19,1.1104678603810536
2021-05-20,1.1150734086517722
2021-05-21,1.1208299909205728
2021-05-24,1.1163844985154345
2021-05-25,1.1190860212262241
2021-05-26,1.1230792281090738
2021-05-27,1.1262494825206089
2021-05-28,1.1270723204800015
2021-06-01,1.1327245080634016
2021-06-02,1.1296380341877998
2021-06-03,1.1398948099869834
2021-06-04,1.13511418438512
2021-06-07,1.1360501294314969
2021-06-08,1.1325349604427026
2021-06-09,1.1341144617811034
2021-06-10,1.1317740416613977
2021-06-11,1.1314337015909983
2021-06-14,1.129693602323863
2021-06-15,1.1217881517319643
2021-06-16,1.118037249478728
2021-06-17,1.1029047708816468
2021-06-18,1.1237722194108561
2021-06-21,1.1300469903338108
2021-06-22,1.1309391298216667
2021-06-23,1.1390321102509817
2021-06-24,1.15064128094818
2021-06-25,1.152647845634765
2021-06-28,1.150894632618589
2021-06-29,1.1543997222399718
2021-06-30,1.1589425663818966
2021-07-01,1.1678751189244332
2021-07-02,1.1545274709420768
2021-07-06,1.1547333051512667
2021-07-07,1.1438690337096058
2021-07-08,1.161613928327519
2021-07-09,1.1688606514745135
2021-07-12,1.1648320613236973
2021-07-13,1.167475224657723
2021-07-14,1.1679810707071228
2021-07-15,1.1579385075559405
2021-07-16,1.1440516730842745
2021-07-19,1.1606562532830476
2021-07-20,1.1743042073439645
2021-07-21,1.1761726545181892
2021-07-22,1.1830293747981786
2021-07-23,1.1891448226264272
2021-07-26,1.1910598357420032
2021-07-27,1.1900034530518013
2021-07-28,1.1942262088909321
2021-07-29,1.1931905265862062
2021-07-30,1.1961871501897257
2021-08-02,1.2068136849203184
2021-08-03,1.1976982791785258
2021-08-04,1.2103873955791926
2021-08-05,1.214261669641682
2021-08-06,1.2100466366807294
2021-08-09,1.2122972564846874
2021-08-10,1.2174423916268893
2021-08-11,1.2182103393446757
2021-08-12,1.2231685288187943
2021-08-13,1.2260423583107478
2021-08-16,1.2152156389940707
2021-08-17,1.1998976513414814
2021-08-18,1.190841573613267
2021-08-19,1.2005046318517514
2021-08-20,1.2179423981779913
2021-08-23,1.2126899107035858
2021-08-24,1.2120199915610774
2021-08-25,1.2047416998012201
2021-08-26,1.2097001085742125
2021-08-27,1.2149502712680649
2021-08-30,1.2099791007444618
2021-08-31,1.208633126428575
2021-09-01,1.2149428125869053
2021-09-02,1.2128110471770708
2021-09-03,1.2064830923299288
2021-09-07,1.205718528374386
2021-09-08,1.2022141370795931
2021-09-09,1.1965931064801536
2021-09-10,1.1997072625562761
2021-09-13,1.1944485236404114
2021-09-14,1.202426304948659
2021-09-15,1.1987200575957386
2021-09-16,1.186720201536246
2021-09-17,1.1703032867624068
2021-09-20,1.1696167402282494
2021-09-21,1.1826011499929416
2021-09-22,1.1960804922385047
2021-09-23,1.1967456612971574
2021-09-24,1.1966608582866962
2021-09-27,1.1743382880639293
2021-09-28,1.1791180038780154
2021-09-29,1.1659190437555436
2021-09-30,1.178201779982139
2021-10-01,1.168827026525273
2021-10-04,1.1764344738679111
2021-10-05,1.1799985375433917
2021-10-06,1.187970247051517
2021-10-07,1.1863695709005513
2021-10-08,1.1777898758353373
2021-10-11,1.176422613467234
2021-10-12,1.1749812046153383
2021-10-13,1.1928766594521192
2021-10-14,1.20713367465371
2021-10-15,1.2115007239406768
2021-10-18,1.2231348325857818
2021-10-19,1.2267207741062267
2021-10-20,1.224468138429883
2021-10-21,1.226718677644626
2021-10-22,1.228051116569667
2021-10-25,1.229711380091449
2021-10-26,1.2255168425171075
2021-10-27,1.2361784320208824
2021-10-28,1.2358769140924026
2021-10-29,1.2386268526266448
2021-11-01,1.241251891034136
2021-11-02,1.2441431143621227
2021-11-03,1.242751504250639
2021-11-04,1.2590277330574549
2021-11-05,1.2612611912786305
2021-11-08,1.2593169425119788
2021-11-09,1.2528898232196688
2021-11-10,1.2483208941233341
2021-11-11,1.2536699895505943
2021-11-12,1.2529113942148304
2021-11-15,1.2481296148971581
2021-11-16,1.2418571919989823
2021-11-17,1.2446850868545354
2021-11-18,1.2416976945557363
2021-11-19,1.2404932849334362
2021-11-22,1.2460336863274073
2021-11-23,1.248858753833105
2021-11-24,1.2335537568657382
2021-11-26,1.2411934249881373
2021-11-29,1.2278233620214858
2021-11-30,1.220835215269582
2021-12-01,1.2395953101570416
2021-12-02,1.2269766426965998
2021-12-03,1.2419389737518314
2021-12-06,1.2656531668819648
2021-12-07,1.2630715596374829
2021-12-08,1.2612386319504152
2021-12-09,1.2789515427749263
2021-12-10,1.272507965068263
2021-12-13,1.268265892054618
2021-12-14,1.2811172842045802
2021-12-15,1.2877065411636144
2021-12-16,1.2656915689878931
2021-12-17,1.2518801155629922
2021-12-20,1.2714123784427624
2021-12-21,1.2789252107119182
2021-12-22,1.2835714430555143
2021-12-23,1.293974852908307
2021-12-27,1.2961406432189428
2021-12-28,1.2933720197303293
2021-12-29,1.292964900230928
2021-12-30,1.29181928634921
